GeneName,UniProtID,DrugBank ID,Name,Type,UniProt Name,Transcription regulation,Transmembrane,DNA-binding,Kinase,metaboli,RNA-binding,signal,enzyme,ase,Enzyme,Oncogene,TSG,
5647,IKBKB,O14920,DB05183,MLN0415,SmallMoleculeDrug,Inhibitor of nuclear factor kappa-B kinase subunit beta,0,0,0,1,0,0,0,0,1,1,1,0
5652,IKBKG,Q9Y6K9,DB05289,Tarenflurbil,SmallMoleculeDrug,NF-kappa-B essential modulator,1,0,0,0,0,0,0,0,1,0,0,0
5653,IKBKG,Q9Y6K9,DB04998,AGRO100,SmallMoleculeDrug,NF-kappa-B essential modulator,1,0,0,0,0,0,0,0,1,0,0,0
5658,IL10,P22301,DB05771,LLL-3348,SmallMoleculeDrug,Interleukin-10,0,0,0,0,0,0,0,0,1,0,0,0
5662,IL11RA,Q14626,DB00038,Oprelvekin,BiotechDrug,Interleukin-11 receptor subunit alpha,0,1,0,0,0,0,0,0,1,0,0,0
5665,IL12B,P29460,DB02763,5-Mercapto-2-Nitro-Benzoic Acid,SmallMoleculeDrug,Interleukin-12 subunit beta,0,0,0,0,0,0,0,0,0,0,0,0
5666,IL12B,P29460,DB05848,humanized SMART Anti-IL-12 Antibody,BiotechDrug,Interleukin-12 subunit beta,0,0,0,0,0,0,0,0,0,0,0,0
5668,IL12B,P29460,DB05459,Briakinumab,BiotechDrug,Interleukin-12 subunit beta,0,0,0,0,0,0,0,0,0,0,0,0
5670,IL12B,P29460,DB14004,Tildrakizumab,BiotechDrug,Interleukin-12 subunit beta,0,0,0,0,0,0,0,0,0,0,0,0
5671,IL13,P35225,DB11914,Lebrikizumab,BiotechDrug,Interleukin-13,0,0,0,0,0,0,0,0,0,0,0,0
5672,IL13,P35225,DB05305,Cintredekin Besudotox,BiotechDrug,Interleukin-13,0,0,0,0,0,0,0,0,0,0,0,0
5681,IL1B,P01584,DB05507,VX-765,SmallMoleculeDrug,Interleukin-1 beta,0,0,0,0,0,0,0,0,0,0,0,0
5682,IL1B,P01584,DB05133,VP025,SmallMoleculeDrug,Interleukin-1 beta,0,0,0,0,0,0,0,0,0,0,0,0
5683,IL1B,P01584,DB05442,Etiprednol dicloacetate,SmallMoleculeDrug,Interleukin-1 beta,0,0,0,0,0,0,0,0,0,0,0,0
5684,IL1B,P01584,DB06372,Rilonacept,BiotechDrug,Interleukin-1 beta,0,0,0,0,0,0,0,0,0,0,0,0
5686,IL1B,P01584,DB12119,Gevokizumab,BiotechDrug,Interleukin-1 beta,0,0,0,0,0,0,0,0,0,0,0,0
5691,IL1B,P01584,DB06168,Canakinumab,BiotechDrug,Interleukin-1 beta,0,0,0,0,0,0,0,0,0,0,0,0
5695,IL1R1,P14778,DB00026,Anakinra,BiotechDrug,Interleukin-1 receptor type 1,0,1,0,0,0,0,0,0,0,0,0,0
5699,IL2,P60568,DB04278,2-[2-(2-Cyclohexyl-2-Guanidino-Acetylamino)-Acetylamino]-N-(3-Mercapto-Propyl)-Propionamide,SmallMoleculeDrug,Interleukin-2,0,0,0,0,0,0,0,0,0,0,0,0
5700,IL2,P60568,DB05299,keyhole limpet hemocyanin,BiotechDrug,Interleukin-2,0,0,0,0,0,0,0,0,0,0,0,0
5701,IL2,P60568,DB05304,WX-G250,SmallMoleculeDrug,Interleukin-2,0,0,0,0,0,0,0,0,0,0,0,0
5702,IL2,P60568,DB03372,"3-Mercapto-1-(1,3,4,9-Tetrahydro-B-Carbolin-2-Yl)-Propan-1-One",SmallMoleculeDrug,Interleukin-2,0,0,0,0,0,0,0,0,0,0,0,0
5704,IL2,P60568,DB03455,(1H-indol-3-yl)-(2-mercapto-ethoxyimino)-acetic acid,SmallMoleculeDrug,Interleukin-2,0,0,0,0,0,0,0,0,0,0,0,0
5708,IL2,P60568,DB02581,"5-[2,3-Dichloro-4-(5-{1-[2-(2-Guanidino-4-Methyl-Pentanoylamino)-Acetyl]-Piperidin-4-Yl}-1-Methyl-1h-Pyrazol-3-Yl)-Phenoxymethyl]-Furan-2-Carboxylic Acid",SmallMoleculeDrug,Interleukin-2,0,0,0,0,0,0,0,0,0,0,0,0
5709,IL2,P60568,DB03957,SP2456,SmallMoleculeDrug,Interleukin-2,0,0,0,0,0,0,0,0,0,0,0,0
5710,IL2,P60568,DB03453,(R)—N[2-[1-(aminoiminomethyl)-3-piperidinyl]-1-oxoethyl]-4-(phenylethynyl)-l-phenylalanine methylester,SmallMoleculeDrug,Interleukin-2,0,0,0,0,0,0,0,0,0,0,0,0
5711,IL2,P60568,DB02555,SP4160,SmallMoleculeDrug,Interleukin-2,0,0,0,0,0,0,0,0,0,0,0,0
5724,IL4,P05112,DB06560,Pascolizumab,BiotechDrug,Interleukin-4,0,0,0,0,0,0,0,0,0,0,0,0
5726,IL4R,P24394,DB12159,Dupilumab,BiotechDrug,Interleukin-4 receptor subunit alpha,0,1,0,0,0,0,0,0,0,0,0,0
5728,IL5,P05113,DB06602,Reslizumab,BiotechDrug,Interleukin-5,0,0,0,0,0,0,0,0,0,1,0,0
5729,IL5,P05113,DB06612,Mepolizumab,BiotechDrug,Interleukin-5,0,0,0,0,0,0,0,0,0,1,0,0
5738,IL6,P05231,DB09036,Siltuximab,BiotechDrug,Interleukin-6,0,0,0,0,0,0,0,0,1,0,0,0
5744,IL6R,P08887,DB06273,Tocilizumab,BiotechDrug,Interleukin-6 receptor subunit alpha,0,1,0,0,0,0,0,0,0,0,0,0
5750,IMPA1,P29218,DB03542,L-Myo-Inositol-1-Phosphate,SmallMoleculeDrug,Inositol monophosphatase 1,0,0,0,0,0,0,0,0,1,1,0,0
5764,IMPDH2,P12268,DB04566,Inosinic Acid,SmallMoleculeDrug,Inosine-5'-monophosphate dehydrogenase 2,0,0,1,0,0,1,0,0,1,1,0,0
5766,IMPDH2,P12268,DB03070,Selenazole-4-Carboxyamide-Adenine Dinucleotide,SmallMoleculeDrug,Inosine-5'-monophosphate dehydrogenase 2,0,0,1,0,0,1,0,0,1,1,0,0
5778,INS,P01308,DB01776,M-Cresol,SmallMoleculeDrug,Insulin,0,0,0,0,1,0,0,0,1,0,0,0
5783,INSR,P06213,DB05120,AT1391,SmallMoleculeDrug,Insulin receptor,0,1,0,1,1,0,0,0,1,1,0,0
5784,INSR,P06213,DB01309,Insulin Glulisine,BiotechDrug,Insulin receptor,0,1,0,1,1,0,0,0,1,1,0,0
5786,INSR,P06213,DB09129,Chromic chloride,SmallMoleculeDrug,Insulin receptor,0,1,0,1,1,0,0,0,1,1,0,0
5787,INSR,P06213,DB01307,Insulin Detemir,BiotechDrug,Insulin receptor,0,1,0,1,1,0,0,0,1,1,0,0
5790,INSR,P06213,DB09564,Insulin Degludec,BiotechDrug,Insulin receptor,0,1,0,1,1,0,0,0,1,1,0,0
5792,INSR,P06213,DB05115,NN344,SmallMoleculeDrug,Insulin receptor,0,1,0,1,1,0,0,0,1,1,0,0
5793,INSR,P06213,DB01306,Insulin Aspart,BiotechDrug,Insulin receptor,0,1,0,1,1,0,0,0,1,1,0,0
5814,IRAK4,Q9NWZ3,DB08590,1-(3-HYDROXYPROPYL)-2-[(3-NITROBENZOYL)AMINO]-1H-BENZIMIDAZOL-5-YL PIVALATE,SmallMoleculeDrug,Interleukin-1 receptor-associated kinase 4,0,0,0,1,0,0,0,0,1,1,0,0
5839,ITGA4,P13612,DB05468,R411,SmallMoleculeDrug,Integrin alpha-4,0,1,0,0,0,0,0,0,0,0,0,0
5842,ITGA4,P13612,DB05092,CDP323,SmallMoleculeDrug,Integrin alpha-4,0,1,0,0,0,0,0,0,0,0,0,0
5843,ITGA4,P13612,DB04997,ATL1102,SmallMoleculeDrug,Integrin alpha-4,0,1,0,0,0,0,0,0,0,0,0,0
5845,ITGA4,P13612,DB09033,Vedolizumab,BiotechDrug,Integrin alpha-4,0,1,0,0,0,0,0,0,0,0,0,0
5851,ITGB3,P05106,DB04863,Lefradafiban,SmallMoleculeDrug,Integrin beta-3,0,1,0,0,0,0,0,0,1,1,0,0
5853,ITGB3,P05106,DB00063,Eptifibatide,BiotechDrug,Integrin beta-3,0,1,0,0,0,0,0,0,1,1,0,0
5856,ITGB3,P05106,DB05787,LM-609,BiotechDrug,Integrin beta-3,0,1,0,0,0,0,0,0,1,1,0,0
5857,ITGB3,P05106,DB00775,Tirofiban,SmallMoleculeDrug,Integrin beta-3,0,1,0,0,0,0,0,0,1,1,0,0
5858,ITGB3,P05106,DB06472,Fradafiban,SmallMoleculeDrug,Integrin beta-3,0,1,0,0,0,0,0,0,1,1,0,0
5884,JAK2,O60674,DB08067,4-[(2-{4-[(CYCLOPROPYLCARBAMOYL)AMINO]-1H-PYRAZOL-3-YL}-1H-BENZIMIDAZOL-6-YL)METHYL]MORPHOLIN-4-IUM,SmallMoleculeDrug,Tyrosine-protein kinase JAK2,0,0,0,1,0,0,0,0,1,1,1,0
5886,JAK2,O60674,DB07162,4-(3-amino-1H-indazol-5-yl)-N-tert-butylbenzenesulfonamide,SmallMoleculeDrug,Tyrosine-protein kinase JAK2,0,0,0,1,0,0,0,0,1,1,1,0
5887,JAK2,O60674,DB05243,XL019,SmallMoleculeDrug,Tyrosine-protein kinase JAK2,0,0,0,1,0,0,0,0,1,1,1,0
5890,JAK2,O60674,DB07161,5-phenyl-1H-indazol-3-amine,SmallMoleculeDrug,Tyrosine-protein kinase JAK2,0,0,0,1,0,0,0,0,1,1,1,0
5909,KAT2B,Q92831,DB08291,N-(3-AMINOPROPYL)-2-NITROBENZENAMINE,SmallMoleculeDrug,Histone acetyltransferase KAT2B,1,0,0,0,0,0,0,0,1,1,0,0
5910,KAT2B,Q92831,DB08186,(3E)-4-(1-METHYL-1H-INDOL-3-YL)BUT-3-EN-2-ONE,SmallMoleculeDrug,Histone acetyltransferase KAT2B,1,0,0,0,0,0,0,0,1,1,0,0
5911,KAT5,Q92993,DB02039,S-Acetyl-Cysteine,SmallMoleculeDrug,Histone acetyltransferase KAT5,1,0,0,0,0,0,0,0,1,1,0,0
5927,KCNJ11,Q14654,DB00222,Glimepiride,SmallMoleculeDrug,ATP-sensitive inward rectifier potassium channel 11,0,1,0,0,0,0,0,0,1,0,0,0
5928,KCNJ11,Q14654,DB00922,Levosimendan,SmallMoleculeDrug,ATP-sensitive inward rectifier potassium channel 11,0,1,0,0,0,0,0,0,1,0,0,0
5931,KCNJ11,Q14654,DB00839,Tolazamide,SmallMoleculeDrug,ATP-sensitive inward rectifier potassium channel 11,0,1,0,0,0,0,0,0,1,0,0,0
5939,KCNK1,O00180,DB00908,Quinidine,SmallMoleculeDrug,Potassium channel subfamily K member 1,0,1,0,0,0,0,0,0,0,0,0,0
5943,KCNK2,O95069,DB00204,Dofetilide,SmallMoleculeDrug,Potassium channel subfamily K member 2,0,1,0,0,0,0,0,0,0,0,0,0
5950,KCNMA1,Q12791,DB00356,Chlorzoxazone,SmallMoleculeDrug,Calcium-activated potassium channel subunit alpha-1,0,1,0,0,0,0,0,0,1,0,0,0
5957,KCNN4,O15554,DB00468,Quinine,SmallMoleculeDrug,Intermediate conductance calcium-activated potassium channel protein 4,0,1,0,0,0,0,0,0,1,0,0,0
5963,KCNQ1,P51787,DB04957,Azimilide,SmallMoleculeDrug,Potassium voltage-gated channel subfamily KQT member 1,0,1,0,0,0,0,0,0,1,0,0,0
5965,KCNQ1,P51787,DB06089,ICA-105665,SmallMoleculeDrug,Potassium voltage-gated channel subfamily KQT member 1,0,1,0,0,0,0,0,0,1,0,0,0
5984,KDR,P35968,DB07326,"6-chloro-N-pyrimidin-5-yl-3-{[3-(trifluoromethyl)phenyl]amino}-1,2-benzisoxazole-7-carboxamide",SmallMoleculeDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
5985,KDR,P35968,DB12307,Foretinib,SmallMoleculeDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
5986,KDR,P35968,DB07334,"N-[5-(ETHYLSULFONYL)-2-METHOXYPHENYL]-5-[3-(2-PYRIDINYL)PHENYL]-1,3-OXAZOL-2-AMINE",SmallMoleculeDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
5988,KDR,P35968,DB07537,"N'-(6-aminopyridin-3-yl)-N-(2-cyclopentylethyl)-4-methyl-benzene-1,3-dicarboxamide",SmallMoleculeDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
5992,KDR,P35968,DB08519,"N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine",SmallMoleculeDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
5995,KDR,P35968,DB07333,"N-(CYCLOPROPYLMETHYL)-4-(METHYLOXY)-3-({5-[3-(3-PYRIDINYL)PHENYL]-1,3-OXAZOL-2-YL}AMINO)BENZENESULFONAMIDE",SmallMoleculeDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
5997,KDR,P35968,DB07274,"N-cyclopropyl-6-[(6,7-dimethoxyquinolin-4-yl)oxy]naphthalene-1-carboxamide",SmallMoleculeDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
6000,KDR,P35968,DB07514,"3-(2-aminoquinazolin-6-yl)-1-(3,3-dimethylindolin-6-yl)-4-methylpyridin-2(1H)-one",SmallMoleculeDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
6001,KDR,P35968,DB04849,Cediranib,SmallMoleculeDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
6005,KDR,P35968,DB06436,Semaxanib,SmallMoleculeDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
6006,KDR,P35968,DB06938,4-[[2-[[4-chloro-3-(trifluoromethyl)phenyl]amino]-3H-benzimidazol-5-yl]oxy]-N-methyl-pyridine-2-carboxamide,SmallMoleculeDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
6009,KDR,P35968,DB08042,"N~4~-methyl-N~4~-(3-methyl-1H-indazol-6-yl)-N~2~-(3,4,5-trimethoxyphenyl)pyrimidine-2,4-diamine",SmallMoleculeDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
6010,KDR,P35968,DB07183,N-(4-phenoxyphenyl)-2-[(pyridin-4-ylmethyl)amino]nicotinamide,SmallMoleculeDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
6011,KDR,P35968,DB07528,3-(2-aminoquinazolin-6-yl)-4-methyl-1-[3-(trifluoromethyl)phenyl]pyridin-2(1H)-one,SmallMoleculeDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
6012,KDR,P35968,DB05931,Pegdinetanib,SmallMoleculeDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
6013,KDR,P35968,DB05578,Ramucirumab,BiotechDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
6015,KDR,P35968,DB04727,"N-(4-{4-AMINO-6-[4-(METHYLOXY)PHENYL]FURO[2,3-D]PYRIMIDIN-5-YL}PHENYL)-N'-[2-FLUORO-5-(TRIFLUOROMETHYL)PHENYL]UREA",SmallMoleculeDrug,Vascular endothelial growth factor receptor 2,0,1,0,1,0,0,0,0,1,1,1,0
6026,KIF11,P52732,DB08239,"(2S)-4-(2,5-DIFLUOROPHENYL)-N-METHYL-2-PHENYL-N-PIPERIDIN-4-YL-2,5-DIHYDRO-1H-PYRROLE-1-CARBOXAMIDE",SmallMoleculeDrug,Kinesin-like protein KIF11,0,0,0,0,0,0,0,0,1,1,0,0
6027,KIF11,P52732,DB04331,Monastrol,SmallMoleculeDrug,Kinesin-like protein KIF11,0,0,0,0,0,0,0,0,1,1,0,0
6028,KIF11,P52732,DB07064,"(4R)-4-(3-HYDROXYPHENYL)-N,N,7,8-TETRAMETHYL-3,4-DIHYDROISOQUINOLINE-2(1H)-CARBOXAMIDE",SmallMoleculeDrug,Kinesin-like protein KIF11,0,0,0,0,0,0,0,0,1,1,0,0
6029,KIF11,P52732,DB08037,"(2S)-4-(2,5-difluorophenyl)-N-[(3R,4S)-3-fluoro-1-methylpiperidin-4-yl]-2-(hydroxymethyl)-N-methyl-2-phenyl-2,5-dihydro-1H-pyrrole-1-carboxamide",SmallMoleculeDrug,Kinesin-like protein KIF11,0,0,0,0,0,0,0,0,1,1,0,0
6030,KIF11,P52732,DB08244,"(1S)-1-CYCLOPROPYL-2-[(2S)-4-(2,5-DIFLUOROPHENYL)-2-PHENYL-2,5-DIHYDRO-1H-PYRROL-1-YL]-2-OXOETHANAMINE",SmallMoleculeDrug,Kinesin-like protein KIF11,0,0,0,0,0,0,0,0,1,1,0,0
6031,KIF11,P52732,DB08032,"N,N-DIETHYL-2-[(2-THIENYLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE",SmallMoleculeDrug,Kinesin-like protein KIF11,0,0,0,0,0,0,0,0,1,1,0,0
6032,KIF11,P52732,DB03996,"3-[(5s)-1-Acetyl-3-(2-Chlorophenyl)-4,5-Dihydro-1h-Pyrazol-5-Yl]Phenol",SmallMoleculeDrug,Kinesin-like protein KIF11,0,0,0,0,0,0,0,0,1,1,0,0
6033,KIF11,P52732,DB08198,"[(4R)-4-(3-HYDROXYPHENYL)-1,6-DIMETHYL-2-THIOXO-1,2,3,4-TETRAHYDROPYRIMIDIN-5-YL](PHENYL)METHANONE",SmallMoleculeDrug,Kinesin-like protein KIF11,0,0,0,0,0,0,0,0,1,1,0,0
6034,KIF11,P52732,DB08246,"(2S)-4-(2,5-DIFLUOROPHENYL)-N,N-DIMETHYL-2-PHENYL-2,5-DIHYDRO-1H-PYRROLE-1-CARBOXAMIDE",SmallMoleculeDrug,Kinesin-like protein KIF11,0,0,0,0,0,0,0,0,1,1,0,0
6035,KIF11,P52732,DB06040,Filanesib,SmallMoleculeDrug,Kinesin-like protein KIF11,0,0,0,0,0,0,0,0,1,1,0,0
6036,KIF11,P52732,DB08033,"(5R)-N,N-DIETHYL-5-METHYL-2-[(THIOPHEN-2-YLCARBONYL)AMINO]-4,5,6,7-TETRAHYDRO-1-BENZOTHIOPHENE-3-CARBOXAMIDE",SmallMoleculeDrug,Kinesin-like protein KIF11,0,0,0,0,0,0,0,0,1,1,0,0
6037,KIF11,P52732,DB08250,"(5S)-5-(3-AMINOPROPYL)-3-(2,5-DIFLUOROPHENYL)-N-ETHYL-5-PHENYL-4,5-DIHYDRO-1H-PYRAZOLE-1-CARBOXAMIDE",SmallMoleculeDrug,Kinesin-like protein KIF11,0,0,0,0,0,0,0,0,1,1,0,0
6047,KISS1R,Q969F8,DB05967,ANZ-100,SmallMoleculeDrug,KiSS-1 receptor,0,1,0,0,0,0,0,0,1,0,0,0
6059,KIT,P10721,DB09103,Ancestim,BiotechDrug,Mast/stem cell growth factor receptor Kit,0,1,0,1,0,0,0,0,1,1,1,0
6101,KRAS,P01116,DB07771,"[(3,7,11-TRIMETHYL-DODECA-2,6,10-TRIENYLOXYCARBAMOYL)-METHYL]-PHOSPHONIC ACID",SmallMoleculeDrug,GTPase KRas,0,0,0,0,0,0,0,0,1,1,1,0
6115,KYNU,Q16719,DB07069,3-Hydroxyhippuric acid,SmallMoleculeDrug,Kynureninase,0,0,0,0,0,0,0,0,1,1,0,0
6125,LAP3,P28838,DB07448,(2S)-3-[(R)-[(1S)-1-amino-3-phenylpropyl](hydroxy)phosphoryl]-2-benzylpropanoic acid,SmallMoleculeDrug,Cytosol aminopeptidase,0,0,0,0,0,0,0,0,1,1,0,0
6126,LAP3,P28838,DB02386,Leucine Phosphonic Acid,SmallMoleculeDrug,Cytosol aminopeptidase,0,0,0,0,0,0,0,0,1,1,0,0
6127,LAP3,P28838,DB08766,"L-PROLINE, 1-[(2S)-3-MERCAPTO-2-METHYL-1-OXOPROPYL]-4-(PHENYLTHIO)-, 4S",SmallMoleculeDrug,Cytosol aminopeptidase,0,0,0,0,0,0,0,0,1,1,0,0
6136,LCK,P06239,DB08055,"N-(2-chlorophenyl)-5-phenylimidazo[1,5-a]pyrazin-8-amine",SmallMoleculeDrug,Tyrosine-protein kinase Lck,0,0,0,1,0,0,0,0,1,1,1,0
6137,LCK,P06239,DB07297,"5,6-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-D]PYRIMIDIN-4-AMINE",SmallMoleculeDrug,Tyrosine-protein kinase Lck,0,0,0,1,0,0,0,0,1,1,1,0
6138,LCK,P06239,DB07146,"2,3-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-B]PYRIDIN-4-AMINE",SmallMoleculeDrug,Tyrosine-protein kinase Lck,0,0,0,1,0,0,0,0,1,1,1,0
6140,LCK,P06239,DB08057,"N-(2-chloro-6-methylphenyl)-8-[(3S)-3-methylpiperazin-1-yl]imidazo[1,5-a]quinoxalin-4-amine",SmallMoleculeDrug,Tyrosine-protein kinase Lck,0,0,0,1,0,0,0,0,1,1,1,0
6141,LCK,P06239,DB08056,"N-(2,6-dimethylphenyl)-5-phenylimidazo[1,5-a]pyrazin-8-amine",SmallMoleculeDrug,Tyrosine-protein kinase Lck,0,0,0,1,0,0,0,0,1,1,1,0
6142,LCK,P06239,DB01830,"{4-[2-Acetylamino-2-(3-Carbamoyl-2-Cyclohexylmethoxy-6,7,8,9-Tetrahydro-5h-Benzocyclohepten-5ylcarbamoyl)-Ethyl]-2-Phosphono-Phenyl}-Phosphonic Acid",SmallMoleculeDrug,Tyrosine-protein kinase Lck,0,0,0,1,0,0,0,0,1,1,1,0
6143,LCK,P06239,DB06925,3-(2-AMINOQUINAZOLIN-6-YL)-4-METHYL-N-[3-(TRIFLUOROMETHYL)PHENYL]BENZAMIDE,SmallMoleculeDrug,Tyrosine-protein kinase Lck,0,0,0,1,0,0,0,0,1,1,1,0
6148,LCK,P06239,DB04003,{4-[(2S)-2-Acetamido-3-({(1S)-1-[3-carbamoyl-4-(cyclohexylmethoxy)phenyl]ethyl}amino)-3-oxopropyl]-2-phosphonophenoxy}acetic acid,SmallMoleculeDrug,Tyrosine-protein kinase Lck,0,0,0,1,0,0,0,0,1,1,1,0
6152,LCN2,P80188,DB04476,"Trencam-3,2-Hopo",SmallMoleculeDrug,Neutrophil gelatinase-associated lipocalin,0,0,0,0,0,0,0,0,0,0,0,0
6153,LCN2,P80188,DB01926,Carboxymycobactin S,SmallMoleculeDrug,Neutrophil gelatinase-associated lipocalin,0,0,0,0,0,0,0,0,0,0,0,0
6154,LCN2,P80188,DB04043,Carboxymycobactin T,SmallMoleculeDrug,Neutrophil gelatinase-associated lipocalin,0,0,0,0,0,0,0,0,0,0,0,0
6155,LCN2,P80188,DB01631,Methyl Nonanoate (Ester),SmallMoleculeDrug,Neutrophil gelatinase-associated lipocalin,0,0,0,0,0,0,0,0,0,0,0,0
6156,LCN2,P80188,DB02710,"2,3,-Dihydroxybenzoylserine",SmallMoleculeDrug,Neutrophil gelatinase-associated lipocalin,0,0,0,0,0,0,0,0,0,0,0,0
6157,LCN2,P80188,DB01672,"2,3-Dihydroxy-Benzoic Acid",SmallMoleculeDrug,Neutrophil gelatinase-associated lipocalin,0,0,0,0,0,0,0,0,0,0,0,0
6164,LDHA,P00338,DB02483,Etheno-Nad,SmallMoleculeDrug,L-lactate dehydrogenase A chain,0,0,0,0,0,0,0,0,1,1,0,0
6169,LDHB,P07195,DB02401,"4-Hydroxy-1,2,5-Oxadiazole-3-Carboxylic Acid",SmallMoleculeDrug,L-lactate dehydrogenase B chain,0,0,0,0,0,0,0,0,1,1,0,0
6172,LDLR,P01130,DB00707,Porfimer sodium,SmallMoleculeDrug,Low-density lipoprotein receptor,0,1,0,0,1,0,0,0,1,0,0,0
6174,LGALS1,P09382,DB04396,Thiodigalactoside,SmallMoleculeDrug,Galectin-1,0,0,0,0,0,0,0,0,0,0,0,0
6179,LGALS3,P17931,DB01827,"2,3,5,6-Tetrafluoro-4-Methoxy-Benzamide",SmallMoleculeDrug,Galectin-3,0,0,0,0,0,0,0,0,0,0,0,0
6180,LGALS3,P17931,DB04465,Lactose,SmallMoleculeDrug,Galectin-3,0,0,0,0,0,0,0,0,0,0,0,0
6230,LPL,P06858,DB06439,Tyloxapol,SmallMoleculeDrug,Lipoprotein lipase,0,0,0,0,1,0,0,0,1,1,0,0
6259,LSM6,P62312,DB02745,Uridine,SmallMoleculeDrug,U6 snRNA-associated Sm-like protein LSm6,0,0,0,0,0,1,0,0,0,0,0,0
6262,LSS,P48449,DB03696,Lanosterol,SmallMoleculeDrug,Lanosterol synthase,0,0,0,0,1,0,0,0,1,1,0,0
6263,LSS,P48449,DB02016,R048-8071,SmallMoleculeDrug,Lanosterol synthase,0,0,0,0,1,0,0,0,1,1,0,0
6264,LTA4H,P09960,DB07237,{4-[(2R)-pyrrolidin-2-ylmethoxy]phenyl}(4-thiophen-3-ylphenyl)methanone,SmallMoleculeDrug,Leukotriene A-4 hydrolase,0,0,0,0,0,0,0,0,1,1,0,0
6266,LTA4H,P09960,DB06828,5-[2-(1H-pyrrol-1-yl)ethoxy]-1H-indole,SmallMoleculeDrug,Leukotriene A-4 hydrolase,0,0,0,0,0,0,0,0,1,1,0,0
6267,LTA4H,P09960,DB06917,(4-fluorophenyl)(pyridin-4-yl)methanone,SmallMoleculeDrug,Leukotriene A-4 hydrolase,0,0,0,0,0,0,0,0,1,1,0,0
6269,LTA4H,P09960,DB07099,N-[4-(benzyloxy)phenyl]glycinamide,SmallMoleculeDrug,Leukotriene A-4 hydrolase,0,0,0,0,0,0,0,0,1,1,0,0
6270,LTA4H,P09960,DB07259,1-(4-thiophen-2-ylphenyl)methanamine,SmallMoleculeDrug,Leukotriene A-4 hydrolase,0,0,0,0,0,0,0,0,1,1,0,0
6272,LTA4H,P09960,DB07094,"1-(2,2'-bithiophen-5-yl)methanamine",SmallMoleculeDrug,Leukotriene A-4 hydrolase,0,0,0,0,0,0,0,0,1,1,0,0
6273,LTA4H,P09960,DB05177,DG051,SmallMoleculeDrug,Leukotriene A-4 hydrolase,0,0,0,0,0,0,0,0,1,1,0,0
6274,LTA4H,P09960,DB02062,"N-[3-[(1-Aminoethyl)(Hydroxy)Phosphoryl]-2-(1,1'-Biphenyl-4-Ylmethyl)Propanoyl]Alanine",SmallMoleculeDrug,Leukotriene A-4 hydrolase,0,0,0,0,0,0,0,0,1,1,0,0
6275,LTA4H,P09960,DB07102,(2S)-2-amino-5-oxo-5-[(4-phenylmethoxyphenyl)amino]pentanoic acid,SmallMoleculeDrug,Leukotriene A-4 hydrolase,0,0,0,0,0,0,0,0,1,1,0,0
6276,LTA4H,P09960,DB07196,N-methyl-1-(2-thiophen-2-ylphenyl)methanamine,SmallMoleculeDrug,Leukotriene A-4 hydrolase,0,0,0,0,0,0,0,0,1,1,0,0
6277,LTA4H,P09960,DB07258,(R)-pyridin-4-yl[4-(2-pyrrolidin-1-ylethoxy)phenyl]methanol,SmallMoleculeDrug,Leukotriene A-4 hydrolase,0,0,0,0,0,0,0,0,1,1,0,0
6279,LTA4H,P09960,DB08466,"5-[2-(4-hydroxyphenyl)ethyl]benzene-1,3-diol",SmallMoleculeDrug,Leukotriene A-4 hydrolase,0,0,0,0,0,0,0,0,1,1,0,0
6280,LTA4H,P09960,DB03424,Ubenimex,SmallMoleculeDrug,Leukotriene A-4 hydrolase,0,0,0,0,0,0,0,0,1,1,0,0
