LINK	A375	A549	ASC	HA1E	HCC515	HEPG2	MCF7	NPC	PC3	VCAP
KDM5B_PPP1R13B	0	0	0	0	1	0	0	0	0	1
KDM5B_PRKCQ	0	0	0	0	0	0	0	0	0	1
KDM5B_RALGDS	0	1	0	0	1	0	0	0	0	0
KDM5B_SNX13	1	0	0	0	1	0	0	0	0	1
KDM5B_ST3GAL5	0	0	1	0	0	0	0	0	0	0
KDM5B_STAT1	0	0	1	0	0	0	0	0	0	0
KDM5B_TCTA	0	0	0	0	0	0	0	0	1	0
KDM5B_TEX10	0	0	1	0	0	0	0	0	0	0
KDM5B_TP53BP1	0	0	1	0	0	0	0	0	0	0
KDM5B_UFM1	0	0	0	0	1	0	0	0	0	0
KDM5B_VPS28	0	0	1	0	0	0	0	0	0	0
KDM5B_ZDHHC6	0	0	0	0	1	0	0	0	0	1
KDM5B_ZMYM2	0	0	0	0	0	1	0	1	0	0
KEAP1_CEBPA	0	0	0	0	0	0	0	0	1	0
KEAP1_CHMP6	0	1	0	0	0	0	0	0	0	0
KEAP1_CSRP1	0	0	0	0	1	0	0	0	0	0
KEAP1_DCTD	0	1	0	0	0	0	0	0	0	0
KEAP1_EVL	0	0	0	0	1	0	0	0	0	0
KEAP1_GFPT1	1	1	0	0	1	1	0	1	0	0
KEAP1_GNAI2	0	0	0	0	0	0	0	0	1	0
KEAP1_HOMER2	0	0	0	0	1	0	0	0	0	0
KEAP1_JUN	0	0	0	0	0	0	0	0	1	0
KEAP1_MAPK13	1	0	0	0	0	0	0	0	0	0
KEAP1_PPIC	0	0	0	0	0	0	0	1	0	0
KEAP1_RAE1	0	0	0	0	0	0	0	1	0	0
KIAA0100_ABCC5	0	1	0	0	0	0	0	0	0	0
KIAA0100_ACOT9	0	0	0	0	0	0	0	1	0	0
KIAA0100_ARHGEF2	0	0	0	0	0	0	1	0	0	0
KIAA0100_ATF6	0	0	0	0	0	0	1	0	0	1
KIAA0100_BCL7B	0	0	1	0	0	0	0	0	0	0
KIAA0100_CCDC85B	0	0	0	0	0	0	1	0	0	0
KIAA0100_CCDC92	0	0	0	0	0	0	0	1	0	0
KIAA0100_CDK7	0	0	0	0	0	0	0	0	0	1
KIAA0100_CEBPZ	0	0	0	0	0	1	0	0	0	0
KIAA0100_CIRBP	0	0	0	0	1	1	1	0	0	0
KIAA0100_CSNK1E	1	0	0	0	0	0	0	0	1	1
KIAA0100_DNM1	1	0	0	0	0	0	0	0	0	0
KIAA0100_EBNA1BP2	0	0	0	0	0	1	0	0	0	0
KIAA0100_ECH1	0	0	0	0	0	1	0	0	0	0
KIAA0100_ETS1	1	0	0	0	0	0	0	0	0	0
KIAA0100_EZH2	0	0	0	0	0	0	1	0	0	0
KIAA0100_FOXJ3	0	0	0	0	0	0	1	0	0	0
KIAA0100_GATA3	0	0	0	0	0	0	0	0	0	1
KIAA0100_GFPT1	0	0	0	0	0	0	0	1	0	0
KIAA0100_HN1L	0	0	0	0	0	0	1	0	0	0
KIAA0100_ID2	0	0	0	0	0	0	1	0	0	0
KIAA0100_IGHMBP2	0	0	0	0	0	0	1	0	0	0
KIAA0100_ITGAE	0	0	0	0	0	0	0	0	0	1
KIAA0100_KIT	0	0	0	0	0	0	1	0	0	0
KIAA0100_LAP3	0	0	0	0	0	0	0	1	0	0
KIAA0100_MELK	0	0	0	0	0	0	0	0	0	1
KIAA0100_MOK	0	0	0	0	0	1	0	0	0	0
KIAA0100_MSRA	0	0	0	0	0	1	0	0	0	0
KIAA0100_MTHFD2	0	1	0	0	0	0	0	0	0	0
KIAA0100_MVP	0	0	0	0	0	1	0	0	0	0
KIAA0100_PIH1D1	0	0	0	0	1	0	0	0	0	0
KIAA0100_PLEKHM1	0	1	0	0	0	0	0	0	0	0
KIAA0100_SMAD3	0	0	0	0	0	0	1	0	0	0
KIAA0100_STAT1	0	0	0	0	0	0	1	0	0	0
KIAA0100_TBX2	0	0	0	0	0	1	0	1	0	0
KIAA0100_UBE2J1	0	0	0	0	0	0	1	0	0	0
KIAA0100_VAPB	0	0	0	0	1	0	0	0	0	0
KIAA0196_ABL1	1	0	0	0	0	0	0	0	0	0
KIAA0196_BRCA1	1	0	0	0	0	0	0	0	0	0
KIAA0196_CSNK2A2	1	0	0	0	0	0	0	0	0	0
KIAA0196_DDX10	0	0	1	0	0	0	0	0	0	0
KIAA0196_EXT1	0	0	0	0	0	0	0	0	0	1
KIAA0196_FCHO1	0	0	0	0	0	1	0	0	0	0
KIAA0196_GATA3	0	0	0	0	0	0	0	0	0	1
KIAA0196_GRWD1	0	1	0	0	0	0	0	0	0	0
KIAA0196_IER3	1	0	0	0	0	0	0	0	0	0
KIAA0196_NR1H2	0	0	0	0	0	0	0	0	1	0
KIAA0196_PIN1	0	0	0	0	0	0	0	1	0	0
KIAA0196_PPP2R3C	0	0	0	0	0	0	0	0	0	1
KIAA0196_PSMF1	0	1	0	0	0	0	0	0	0	0
KIAA0196_PTK2	0	0	0	0	0	0	0	0	1	0
KIAA0196_RFC2	0	1	0	0	0	0	0	1	1	1
KIAA0196_RNF167	0	0	0	0	0	0	0	0	0	1
KIAA0196_TEX10	0	0	1	0	0	0	0	0	0	0
KIAA0196_TOPBP1	0	0	0	0	0	0	0	0	1	0
KIAA0196_VPS72	0	0	0	0	0	0	0	1	0	0
KIAA0355_ARID5B	0	0	1	0	0	0	0	0	0	0
KIAA0355_DNAJB1	0	0	0	0	0	0	0	1	0	0
KIAA0355_HDAC6	0	0	1	0	1	0	0	0	0	1
KIAA0355_HSPA1A	0	0	0	0	0	0	0	0	0	1
KIAA0355_KEAP1	0	0	1	0	0	0	0	0	0	0
KIAA0355_KLHL9	0	0	0	0	0	1	0	0	0	0
KIAA0355_MAPKAPK5	0	0	0	0	1	0	0	0	0	0
KIAA0355_MAST2	0	1	0	0	0	0	0	0	0	0
KIAA0355_MTF2	0	0	0	0	0	1	0	1	0	0
KIAA0355_MTFR1	0	0	1	0	0	0	0	0	0	0
KIAA0355_NUDCD3	0	0	0	0	1	0	0	0	0	0
KIAA0355_PGRMC1	0	0	0	0	0	0	0	1	0	0
KIAA0355_PPOX	0	0	0	0	0	0	0	0	0	1
KIAA0355_PTPLAD1	0	0	0	0	0	0	0	0	0	1
KIAA0355_PYCR1	0	0	0	0	0	0	0	0	0	1
KIAA0355_RRAGA	0	1	0	0	0	0	0	0	0	0
KIAA0355_TEX10	0	0	0	0	0	0	0	1	0	0
KIAA0355_TMCO1	0	0	1	0	0	0	0	0	0	0
KIAA0355_TOMM34	0	1	0	0	0	0	0	0	0	0
KIAA0355_UBE3B	0	0	0	0	0	1	0	0	0	0
KIAA0753_ANKRD10	0	0	0	0	0	0	1	0	0	0
KIAA0753_APP	0	0	0	0	0	0	1	0	0	0
KIAA0753_ARHGEF2	0	0	0	0	0	0	1	0	0	0
KIAA0753_C2CD2	0	0	0	0	1	0	0	0	0	0
KIAA0753_CAT	0	0	0	0	0	0	1	0	0	0
KIAA0753_CPNE3	0	0	0	0	0	0	0	1	0	0
KIAA0753_GRB7	0	0	0	0	0	0	1	0	0	0
KIAA0753_HS2ST1	0	0	0	0	0	0	0	0	1	0
KIAA0753_NR2F6	0	0	0	0	0	0	0	0	1	0
KIAA0753_PLP2	0	0	0	0	0	0	1	0	0	0
KIAA0753_PRKCD	0	0	0	0	0	0	1	0	0	0
KIAA0753_RNMT	0	0	0	0	0	0	0	0	1	0
KIAA0753_SLC2A6	0	0	0	0	1	0	0	1	0	0
KIAA0753_SLC35A3	0	0	0	0	0	0	0	0	1	0
KIAA0753_STAT3	0	0	0	0	0	0	0	0	1	0
KIAA0753_SYNGR3	0	0	0	0	0	0	1	0	0	0
KIAA0753_TIMELESS	0	0	0	0	0	0	1	0	0	0
KIAA0753_TMED10	0	0	0	0	0	0	1	0	0	0
KIAA0753_TXLNA	0	0	0	0	0	0	1	0	0	0
KIAA0753_USP14	0	0	0	0	0	0	0	1	0	0
KIAA0753_VAPB	0	0	0	0	0	0	0	1	0	0
KIAA0907_AKAP8L	0	0	0	0	0	1	0	0	0	0
KIAA0907_ARL4C	0	1	0	0	0	0	0	0	0	0
KIAA0907_HPRT1	0	1	0	0	0	0	0	0	0	0
KIAA0907_NCAPD2	0	0	0	0	0	0	0	0	1	0
KIAA1033_ADI1	0	0	1	0	0	0	0	1	0	0
KIAA1033_ADO	0	0	0	0	0	1	0	1	0	0
KIAA1033_APPBP2	0	0	1	0	0	0	0	0	0	0
KIAA1033_BLVRA	0	0	0	0	1	0	0	0	0	0
KIAA1033_C2CD2	0	0	0	0	0	1	0	0	0	0
KIAA1033_CAMSAP2	1	0	0	0	0	1	0	0	0	0
KIAA1033_CASK	0	0	0	0	1	0	0	0	0	0
KIAA1033_CAST	0	0	0	0	1	0	0	0	0	0
KIAA1033_CAT	0	0	0	0	1	0	0	0	0	0
KIAA1033_CCDC86	0	0	0	0	0	1	0	1	0	0
KIAA1033_CCNE2	0	0	0	0	1	0	0	0	0	0
KIAA1033_CETN3	0	0	0	0	0	0	0	1	0	0
KIAA1033_CHEK1	0	0	0	0	1	0	0	0	0	0
KIAA1033_CHIC2	0	0	0	0	0	1	0	0	0	0
KIAA1033_CIRBP	0	0	0	0	0	1	0	0	0	0
KIAA1033_CNOT4	0	0	0	0	0	1	0	0	0	0
KIAA1033_COG4	0	0	1	0	0	0	0	0	0	0
KIAA1033_CPNE3	0	0	0	0	0	1	0	0	0	0
KIAA1033_DCTD	0	0	1	0	0	0	1	0	0	0
KIAA1033_DHRS7	0	0	1	0	0	0	0	0	0	0
KIAA1033_DLD	1	0	1	0	0	1	0	0	0	0
KIAA1033_DUSP6	0	1	0	0	0	0	0	0	0	0
KIAA1033_ERBB2	0	0	0	0	1	0	0	0	0	0
KIAA1033_ETV1	0	0	0	0	1	0	0	0	1	0
KIAA1033_FAM63A	0	0	1	0	0	1	0	0	0	0
KIAA1033_FHL2	0	0	0	0	1	0	0	0	0	1
KIAA1033_FKBP4	1	0	1	0	1	1	0	0	0	0
KIAA1033_GATA3	1	0	0	0	0	0	0	0	0	0
KIAA1033_GNAI1	0	0	0	0	0	0	0	0	1	0
KIAA1033_GTF2A2	0	0	0	0	1	0	0	0	0	0
KIAA1033_HERPUD1	0	0	0	0	1	0	1	0	0	0
KIAA1033_ICAM3	1	0	0	0	0	0	0	0	0	0
KIAA1033_IDE	0	0	0	0	0	0	1	0	0	0
KIAA1033_IGFBP3	0	0	0	0	0	0	0	0	1	0
KIAA1033_IL4R	0	0	1	0	0	0	0	0	0	0
KIAA1033_KDM3A	0	0	1	0	0	0	0	0	0	0
KIAA1033_KIAA1033	0	0	0	0	1	1	0	0	0	0
KIAA1033_KLHDC2	1	0	1	0	1	0	0	0	0	1
KIAA1033_KLHL21	0	1	0	0	0	0	0	0	0	0
KIAA1033_LRP10	0	0	0	0	0	1	0	1	0	0
KIAA1033_LYPLA1	1	1	1	0	0	1	0	1	0	0
KIAA1033_MACF1	0	0	1	0	0	0	0	0	0	0
KIAA1033_MBNL1	0	0	0	0	0	0	0	0	1	0
KIAA1033_MKNK1	0	0	0	0	0	0	0	0	0	1
KIAA1033_MMP1	0	0	0	0	0	0	0	0	1	0
KIAA1033_MTF2	0	0	0	0	0	1	0	0	0	0
KIAA1033_MYCBP	0	0	0	0	0	1	0	0	0	0
KIAA1033_NFE2L2	0	0	1	0	0	0	0	0	0	0
KIAA1033_NFKBIE	0	0	0	0	0	0	0	0	1	0
KIAA1033_PHKB	0	0	0	0	1	0	0	0	0	0
KIAA1033_PIH1D1	0	0	0	0	0	0	0	1	0	0
KIAA1033_PPP2R5A	0	0	1	0	1	1	0	0	0	0
KIAA1033_PRCP	0	0	0	0	0	1	0	1	0	0
KIAA1033_PRKAG2	0	0	0	0	0	0	1	0	0	0
KIAA1033_PROS1	0	0	0	0	0	0	0	0	1	0
KIAA1033_PRUNE	0	0	1	0	0	0	0	0	0	0
KIAA1033_PTK2	0	0	0	0	0	0	0	0	1	0
KIAA1033_RALB	0	1	0	0	0	0	0	0	0	0
KIAA1033_RRP1B	0	0	1	0	0	0	0	0	0	0
KIAA1033_SESN1	0	0	1	0	0	0	0	0	0	0
KIAA1033_SFN	0	0	0	0	1	0	0	0	0	0
KIAA1033_SLC35A3	0	0	0	0	1	1	0	1	0	0
KIAA1033_SNX7	0	0	0	0	0	1	0	0	0	0
KIAA1033_SOX2	0	0	0	0	0	0	0	0	1	0
KIAA1033_SPEN	1	0	0	0	1	0	0	1	0	1
KIAA1033_SRC	0	0	0	0	1	0	0	0	0	0
KIAA1033_ST6GALNAC2	0	0	0	0	1	1	0	0	0	0
KIAA1033_STK25	0	0	1	0	1	0	0	0	0	0
KIAA1033_SUPV3L1	0	0	1	0	0	0	0	0	0	0
KIAA1033_SUZ12	0	0	0	0	0	0	0	0	1	0
KIAA1033_TBC1D9B	0	0	0	0	0	0	1	0	0	0
KIAA1033_TCFL5	0	0	0	0	0	0	0	1	0	0
KIAA1033_TMED10	0	0	1	0	1	1	1	0	0	0
KIAA1033_TMEM97	0	0	0	0	0	0	1	0	0	0
KIAA1033_TOP2A	0	0	0	0	1	0	0	0	0	0
KIAA1033_TPD52L2	0	0	0	0	0	1	0	0	0	0
KIAA1033_TRAK2	0	0	1	0	0	0	0	0	0	0
KIAA1033_UBE2C	0	0	1	0	0	0	1	0	0	0
KIAA1033_UBE2L6	1	0	0	0	0	0	0	0	0	0
KIAA1033_UBE3C	0	0	0	0	0	1	0	0	0	0
KIAA1033_UFM1	0	0	0	0	0	1	0	0	0	0
KIAA1033_ZNF395	0	0	1	0	0	0	0	0	0	0
KIAA1279_BZW2	0	0	0	0	0	1	0	0	0	0
KIAA1279_MRPS2	0	0	0	0	0	0	0	1	0	0
KIAA1279_PCCB	0	0	0	0	0	0	0	0	1	0
KIAA1279_PIGB	0	0	0	0	1	0	0	0	0	0
KIAA1279_RGS2	0	0	0	0	0	0	0	1	0	0
KIAA1279_SLC2A6	0	0	0	0	1	0	0	0	0	0
KIAA1279_STX4	0	0	0	0	0	1	0	0	0	0
KIAA1279_TMEM97	0	0	0	0	0	0	0	1	0	0
KIF14_BCL7B	0	0	0	0	0	0	0	0	0	1
KIF14_CCDC85B	0	0	0	0	0	1	0	0	0	0
KIF14_CD320	0	0	0	0	0	1	0	0	0	0
KIF14_CDC45	0	0	1	0	0	0	0	0	0	0
KIF14_CDCA4	1	0	0	0	0	0	0	0	0	0
KIF14_CDK7	0	0	0	0	0	0	0	0	0	1
KIF14_CETN3	0	0	0	0	0	0	0	1	0	0
KIF14_DNAJB6	0	0	0	0	0	1	0	0	0	0
KIF14_DNM1	0	0	0	0	0	0	0	1	0	0
KIF14_LRPAP1	0	0	0	0	0	1	0	0	0	0
KIF14_MAN2B1	0	0	1	0	1	1	0	1	0	0
KIF14_PIH1D1	0	0	0	0	0	0	0	1	0	0
KIF14_PPIC	0	0	0	0	0	0	0	1	0	0
KIF14_RAB31	0	0	0	0	0	1	0	0	0	0
KIF14_RAE1	0	0	0	0	1	0	0	0	0	0
KIF14_SCCPDH	0	0	1	0	0	0	0	0	0	0
KIF14_SCRN1	0	0	0	0	0	0	0	1	0	0
KIF14_TXNL4B	0	0	0	0	0	0	0	1	0	0
KIF14_USP14	0	0	1	0	0	0	0	0	0	0
KIF20A_ALDOC	0	0	0	0	0	0	0	0	0	1
KIF20A_ARHGEF2	0	0	0	0	0	0	0	0	0	1
KIF20A_BAD	0	0	0	0	0	0	0	0	1	0
KIF20A_BTK	0	0	0	0	0	0	0	0	1	0
KIF20A_CCP110	0	0	0	0	0	0	0	0	0	1
KIF20A_DFFB	0	0	0	0	0	0	0	0	0	1
KIF20A_DNAJB6	0	0	1	0	0	0	0	0	0	0
KIF20A_FCHO1	0	0	1	0	0	0	0	0	0	0
KIF20A_FPGS	0	0	0	0	0	0	0	0	0	1
KIF20A_GDPD5	0	0	0	0	0	0	0	1	0	0
KIF20A_HK1	0	1	0	0	0	0	0	0	0	0
KIF20A_HTATSF1	0	0	0	0	0	0	0	0	0	1
KIF20A_IKBKB	0	0	0	0	1	0	0	0	0	0
KIF20A_LRP10	0	0	0	0	0	0	0	1	0	0
KIF20A_LYN	0	0	0	0	0	0	0	0	0	1
KIF20A_MTA1	0	0	0	0	0	0	0	0	1	0
KIF20A_MYO10	0	0	0	0	0	0	0	0	0	1
KIF20A_NUSAP1	0	0	0	0	0	0	0	0	0	1
KIF20A_PIK3R3	0	0	0	0	1	0	0	0	0	0
KIF20A_TRIM2	0	0	0	0	0	0	0	0	0	1
KIF20A_USP22	0	0	0	0	0	0	0	0	0	1
KIF2C_ADCK3	0	1	0	0	0	0	0	0	0	0
KIF2C_ASCC3	0	0	1	0	0	0	0	0	0	0
KIF2C_CALM3	0	0	0	0	0	0	0	0	0	1
KIF2C_CAPN1	0	0	0	0	0	0	0	1	0	0
KIF2C_CDK19	0	0	0	0	0	0	0	0	0	1
KIF2C_CDKN2A	0	1	0	0	0	0	0	0	0	0
KIF2C_CHERP	1	0	0	0	0	0	0	0	0	0
KIF2C_CPSF4	0	0	0	0	0	1	0	0	0	0
KIF2C_CRELD2	0	0	0	0	0	0	0	1	0	0
KIF2C_DDIT4	0	0	0	0	1	1	0	0	0	0
KIF2C_DNAJA3	1	0	0	0	0	1	0	0	0	1
KIF2C_DNAJC15	0	0	1	0	0	0	0	0	0	0
KIF2C_DUSP11	0	0	0	0	1	0	0	0	0	0
KIF2C_EGFR	0	0	0	0	1	0	0	0	0	0
KIF2C_EPHB2	1	0	0	0	0	0	0	0	0	0
KIF2C_FAM63A	0	0	0	0	1	0	0	0	0	0
KIF2C_FAS	1	0	0	0	0	0	0	0	0	0
KIF2C_FOXO4	1	1	0	0	0	0	0	0	0	0
KIF2C_GDPD5	0	1	0	0	1	0	0	0	0	0
KIF2C_HOMER2	0	0	0	0	1	0	0	0	0	1
KIF2C_IDE	0	0	0	0	0	0	1	0	0	0
KIF2C_IL13RA1	0	0	0	0	0	0	1	0	0	0
KIF2C_ITGB1BP1	0	0	0	0	1	0	0	0	0	0
KIF2C_KCTD5	0	1	0	0	0	0	0	0	0	0
KIF2C_KDM5A	0	1	0	0	0	0	0	0	0	0
KIF2C_KIF2C	0	0	0	0	1	0	0	0	0	0
KIF2C_MYC	0	0	0	0	0	0	0	1	0	0
KIF2C_NOLC1	0	0	0	0	1	0	0	0	0	0
KIF2C_PGRMC1	1	0	0	0	0	1	0	0	0	0
KIF2C_PIK3CA	0	0	0	0	0	0	1	0	0	0
KIF2C_PLCB3	0	0	0	0	0	0	1	0	0	0
KIF2C_PLS1	0	0	0	0	0	0	1	0	0	0
KIF2C_PPIC	0	0	0	0	0	0	0	1	0	0
KIF2C_PTPN1	0	1	0	0	0	0	0	0	0	0
KIF2C_PXN	0	0	0	0	0	0	1	0	0	0
KIF2C_RAE1	0	0	0	0	0	0	1	0	0	0
KIF2C_RAP1GAP	0	0	0	0	0	0	1	0	0	0
KIF2C_RHOA	1	0	0	0	0	0	0	0	0	0
KIF2C_RPIA	0	0	0	0	0	0	1	0	0	0
KIF2C_SHB	0	0	0	0	0	0	0	0	1	0
KIF2C_SNX11	0	0	0	0	0	1	0	0	0	0
KIF2C_SOCS2	0	0	0	0	0	0	1	0	0	0
KIF2C_STXBP2	0	0	0	0	0	0	0	1	0	0
KIF2C_TIMM17B	1	0	0	0	0	0	0	0	0	0
KIF2C_TMED10	0	0	0	0	0	0	1	0	0	0
KIF2C_TMEM50A	0	0	0	0	0	0	1	0	0	0
KIF2C_TMEM97	0	1	0	0	0	0	0	0	0	0
KIF2C_TRAM2	0	1	0	0	0	0	0	0	0	0
KIF2C_TRIB1	0	0	0	0	0	0	1	0	0	1
KIF2C_UBR7	0	0	0	0	0	1	0	0	1	0
KIF2C_VGLL4	0	0	0	0	0	0	1	0	0	0
KIF2C_VPS72	1	0	0	0	0	0	0	0	0	1
KIF5C_ADO	0	0	0	0	0	1	0	0	0	0
KIF5C_ATP6V1D	0	0	0	0	0	1	0	0	0	0
KIF5C_BLVRA	0	0	0	0	0	1	0	1	0	0
KIF5C_C2CD2	0	0	0	0	0	1	0	0	0	0
KIF5C_CDKN1A	0	1	0	0	0	0	0	0	0	0
KIF5C_CLIC4	0	0	0	0	0	1	0	0	0	0
KIF5C_CNOT4	0	0	0	0	0	1	0	0	0	0
KIF5C_G3BP1	0	0	0	0	0	0	0	1	0	0
KIF5C_GATA2	0	0	0	0	0	1	0	1	0	0
KIF5C_LSM5	0	0	0	0	0	0	0	1	0	0
KIF5C_PDIA5	0	0	0	0	1	0	0	0	0	0
KIF5C_TMEM5	0	0	0	0	0	0	0	1	0	0
KIF5C_XPNPEP1	0	0	0	0	0	1	0	1	1	0
KIT_ACLY	0	0	0	0	0	0	1	0	0	0
KIT_BPHL	0	0	0	0	0	0	0	1	0	0
KIT_BTK	0	0	0	0	0	0	1	0	0	0
KIT_CCNE2	0	1	0	0	0	0	0	0	0	0
KIT_CDC45	0	0	0	0	0	0	1	0	0	0
KIT_CSNK1E	0	0	0	0	0	0	1	0	0	0
KIT_DCK	0	0	0	0	0	0	1	0	0	0
KIT_EPRS	0	0	0	0	0	0	1	0	0	0
KIT_EZH2	0	0	0	0	0	0	0	0	1	0
KIT_GNPDA1	0	0	0	0	0	0	1	0	0	0
KIT_HN1L	0	0	0	0	0	0	1	0	0	0
KIT_ILK	0	0	0	0	0	0	1	0	0	0
KIT_PAN2	0	0	0	0	0	0	1	0	0	0
KIT_PHKA1	0	0	0	0	0	0	1	0	0	0
KIT_PLS1	0	0	0	0	1	0	1	0	0	0
KIT_POLG2	0	0	0	0	0	0	1	0	0	0
KIT_PRKCQ	0	0	0	0	1	0	0	0	0	0
KIT_TIMELESS	0	0	0	0	0	0	1	0	0	0
KIT_TSC22D3	0	0	0	0	0	0	1	0	0	0
KIT_ZDHHC6	0	0	0	0	0	0	1	0	0	0
KIT_ZNF274	0	0	0	0	0	0	1	1	0	0
KLHDC2_ADH5	0	0	0	0	0	0	1	0	0	0
KLHDC2_ADI1	0	0	0	0	0	1	0	0	0	0
KLHDC2_BLCAP	0	0	0	0	0	0	1	0	0	0
KLHDC2_CCND1	0	0	0	0	0	0	1	0	0	0
KLHDC2_CCNH	0	0	0	0	0	0	1	0	0	0
KLHDC2_EGF	0	0	0	0	0	0	1	0	0	0
KLHDC2_GSTZ1	0	0	0	0	0	0	1	0	0	0
KLHDC2_KAT6B	0	0	0	0	0	0	1	0	0	0
KLHDC2_PAN2	0	0	0	0	0	0	1	0	0	0
KLHDC2_PSMD10	0	0	0	0	0	0	1	0	0	0
KLHDC2_ST7	0	0	0	0	0	0	1	0	0	0
KLHDC2_TIMELESS	0	0	0	0	0	0	1	0	0	0
KLHDC2_TNIP1	0	0	0	0	0	1	0	0	0	0
KLHL21_ANO10	1	0	1	0	0	1	0	0	0	1
KLHL21_ATP6V0B	0	0	1	0	0	0	0	0	0	0
KLHL21_BAD	1	1	0	0	0	0	0	0	1	0
KLHL21_BAG3	0	0	1	0	0	0	0	0	0	1
KLHL21_BAMBI	0	1	1	0	0	1	0	0	0	0
KLHL21_CCP110	0	0	0	0	0	0	0	0	0	1
KLHL21_CD320	0	0	0	0	0	0	0	0	0	1
KLHL21_CDC25A	0	0	0	0	0	0	0	0	0	1
KLHL21_CDK2	0	0	0	0	0	0	0	0	0	1
KLHL21_CEBPA	0	0	0	0	0	0	0	0	1	0
KLHL21_COASY	0	0	0	0	0	0	0	0	0	1
KLHL21_COPB2	0	0	1	0	0	0	0	0	0	0
KLHL21_CRKL	1	0	0	0	0	0	0	0	0	0
KLHL21_CSNK2A2	0	0	1	0	0	0	0	0	0	0
KLHL21_DERA	1	0	1	0	0	0	0	0	0	1
KLHL21_DNMT3A	1	0	0	0	0	0	0	0	0	0
KLHL21_DPH2	0	0	1	0	0	1	0	0	0	0
KLHL21_ECD	1	0	1	0	0	0	0	0	0	1
KLHL21_ENOSF1	0	0	1	0	0	0	0	0	0	0
KLHL21_FAM57A	0	0	0	0	0	1	0	0	0	0
KLHL21_FHL2	0	0	0	0	0	0	0	0	0	1
KLHL21_FOXO4	1	1	0	0	0	1	0	0	0	1
KLHL21_FPGS	1	0	0	0	0	0	0	0	0	0
KLHL21_FUT1	0	0	0	0	0	0	0	0	0	1
KLHL21_FYN	0	0	0	0	0	0	0	0	1	0
KLHL21_GAPDH	0	0	1	0	0	0	0	0	0	0
KLHL21_GMNN	0	0	0	0	0	1	0	0	0	0
KLHL21_GRN	1	1	1	0	0	0	0	0	0	0
KLHL21_HIF1A	0	0	0	0	0	0	0	0	1	0
KLHL21_HOXA10	1	1	1	0	0	0	0	0	0	1
KLHL21_IKBKB	0	0	1	0	0	0	0	0	0	0
KLHL21_IKBKE	1	0	0	0	0	0	0	0	0	1
KLHL21_KDM5A	0	0	1	0	0	0	0	0	0	0
KLHL21_KLHDC2	0	0	0	0	0	0	0	0	0	1
KLHL21_LOXL1	1	0	0	0	0	0	0	1	0	1
KLHL21_MAMLD1	0	0	1	0	0	1	0	0	0	0
KLHL21_MAST2	0	0	1	0	0	0	0	0	0	0
KLHL21_ME2	1	1	0	0	0	0	0	0	0	1
KLHL21_MKNK1	0	0	0	0	0	0	0	0	1	0
KLHL21_NR1H2	0	0	1	0	0	0	0	0	0	0
KLHL21_NT5DC2	0	0	1	0	0	0	0	0	0	0
KLHL21_PCNA	1	0	0	0	0	0	0	0	0	0
KLHL21_RALGDS	1	0	0	0	0	0	0	0	0	0
KLHL21_RPP38	0	0	0	0	0	0	0	0	1	0
KLHL21_RRS1	0	1	0	0	0	0	0	0	0	0
KLHL21_SLC2A6	1	0	0	0	0	1	0	0	0	1
KLHL21_SLC35A1	0	0	0	0	0	0	0	0	1	0
KLHL21_SNX13	0	0	1	0	0	0	0	0	0	0
KLHL21_SRC	0	0	0	0	0	0	0	0	1	0
KLHL21_SYNGR3	1	1	1	0	0	0	0	0	0	0
KLHL21_TCEAL4	0	0	0	0	0	1	0	0	0	0
KLHL21_TIMP2	1	0	1	0	0	0	0	0	0	0
KLHL21_TM9SF2	0	0	1	0	0	0	0	0	0	0
KLHL21_TMCO1	1	1	1	0	0	1	0	0	1	1
KLHL21_TNIP1	0	0	0	0	0	0	0	0	0	1
KLHL21_TOR1A	0	1	0	0	0	0	0	0	0	0
KLHL21_TP53BP1	0	0	0	0	0	0	0	1	0	0
KLHL21_TRAPPC6A	0	0	0	0	0	1	0	0	0	0
KLHL21_TXLNA	0	0	0	0	0	0	0	1	0	0
KLHL21_ZMIZ1	0	1	0	0	0	0	0	0	0	1
KLHL21_ZNF318	1	0	0	0	0	1	0	1	0	1
KLHL9_AKT1	0	0	0	0	0	1	0	0	0	0
KLHL9_ANO10	1	0	0	0	0	0	0	0	1	0
KLHL9_CD320	0	0	0	0	0	1	0	0	0	0
KLHL9_CEBPZ	0	0	0	0	0	1	0	0	0	0
KLHL9_COG7	0	0	0	0	0	0	0	1	0	0
KLHL9_EXT1	0	0	0	0	0	0	0	1	0	0
KLHL9_FDFT1	0	0	0	0	0	1	0	0	0	0
KLHL9_GPC1	0	0	0	0	0	0	0	1	0	0
KLHL9_PIH1D1	0	0	0	0	0	1	0	0	0	0
KLHL9_PPOX	1	0	0	0	0	0	0	0	0	0
KLHL9_PXN	0	0	0	0	0	1	0	1	0	0
KLHL9_PYGL	0	0	0	0	0	1	0	0	0	0
KLHL9_RELB	0	0	0	0	0	0	0	0	1	0
KLHL9_SYPL1	0	0	0	0	0	1	0	1	0	0
KLHL9_TRIM13	0	0	0	0	0	1	0	0	0	0
KTN1_ALDOC	0	1	0	0	0	0	0	0	0	0
KTN1_CASP3	0	1	0	0	0	0	0	0	0	0
KTN1_CCNB2	0	0	0	0	0	1	0	0	0	0
